Date,Qt-1,Pt,Qt
1996-09-20,6.32,3.785,3.93
1996-09-21,3.93,0.063,3.54
1996-09-22,3.54,6.94,3.6
1996-09-23,3.6,8.273,5.18
1996-09-24,5.18,0.373,4.5
1996-09-25,4.5,0.0,3.51
1996-09-26,3.51,0.315,2.84
1996-09-27,2.84,0.247,2.6
1996-09-28,2.6,0.19,2.53
1996-09-29,2.53,0.0,2.41
1996-09-30,2.41,0.5700000000000001,4.63
1996-10-01,4.63,14.817999999999998,23.0
1996-10-02,23.0,13.339999999999998,8.36
1996-10-03,8.36,0.147,4.74
1996-10-04,4.74,0.509,3.75
1996-10-05,3.75,0.076,3.12
1996-10-06,3.12,6.824999999999999,8.23
1996-10-07,8.23,0.0,5.34
1996-10-08,5.34,0.205,3.83
1996-10-09,3.83,0.5910000000000001,3.12
1996-10-10,3.12,1.084,2.78
1996-10-11,2.78,0.0,2.59
1996-10-12,2.59,1.7280000000000002,2.47
1996-10-13,2.47,4.239,2.76
1996-10-14,2.76,21.673,8.82
1996-10-15,8.82,13.048,16.4
1996-10-16,16.4,10.98,20.1
1996-10-17,20.1,0.0,12.4
1996-10-18,12.4,1.244,7.66
1996-10-19,7.66,0.0,5.9
1996-10-20,5.9,0.0,4.54
1996-10-21,4.54,0.0,3.59
1996-10-22,3.59,0.0,3.12
1996-10-23,3.12,0.0,2.78
1996-10-24,2.78,0.0,2.66
1996-10-25,2.66,0.252,2.59
1996-10-26,2.59,0.021,2.47
1996-10-27,2.47,0.0,2.47
1996-10-28,2.47,1.3279999999999998,2.47
1996-10-29,2.47,1.221,2.47
1996-10-30,2.47,4.386,2.53
1996-10-31,2.53,2.071,2.53
1996-11-01,2.53,0.0,2.35
1996-11-02,2.35,0.966,2.41
1996-11-03,2.41,3.567,2.66
1996-11-04,2.66,0.5910000000000001,2.66
1996-11-05,2.66,0.021,2.47
1996-11-06,2.47,0.636,2.35
1996-11-07,2.35,3.47,2.56
1996-11-08,2.56,12.384,5.26
1996-11-09,5.26,5.736,4.94
1996-11-10,4.94,0.0,3.59
1996-11-11,3.59,12.873,7.64
1996-11-12,7.64,6.65,6.18
1996-11-13,6.18,0.0,4.74
1996-11-14,4.74,0.0,3.91
1996-11-15,3.91,0.0,3.43
1996-11-16,3.43,0.0,3.04
1996-11-17,3.04,0.0,3.04
1996-11-18,3.04,0.0,2.9
1996-11-19,2.9,0.0,2.78
1996-11-20,2.78,0.0,2.72
1996-11-21,2.72,0.0,2.66
1996-11-22,2.66,0.0,2.59
1996-11-23,2.59,0.379,2.47
1996-11-24,2.47,1.733,2.47
1996-11-25,2.47,2.365,2.41
1996-11-26,2.41,0.0,2.35
1996-11-27,2.35,0.0,2.17
1996-11-28,2.17,0.0,2.17
1996-11-29,2.17,0.0,2.11
1996-11-30,2.11,0.021,2.11
1996-12-01,2.11,0.0,2.0
1996-12-02,2.0,0.0,2.0
1996-12-03,2.0,0.0,1.94
1996-12-04,1.94,0.0,1.88
1996-12-05,1.88,0.0,1.88
1996-12-06,1.88,0.4,1.88
1996-12-07,1.88,0.021,1.88
1996-12-08,1.88,0.0,2.0
1996-12-09,2.0,0.0,2.0
1996-12-10,2.0,1.4129999999999998,2.0
1996-12-11,2.0,15.66,3.22
1996-12-12,3.22,0.205,2.98
1996-12-13,2.98,0.0,2.53
1996-12-14,2.53,2.713,2.47
1996-12-15,2.47,0.0,2.29
1996-12-16,2.29,0.0,2.05
1996-12-17,2.05,4.131,2.24
1996-12-18,2.24,3.109,2.78
1996-12-19,2.78,0.0,2.78
1996-12-20,2.78,0.0,2.53
1996-12-21,2.53,0.0,2.53
1996-12-22,2.53,0.0,2.41
1996-12-23,2.41,0.0,2.47
1996-12-24,2.47,0.0,2.23
1996-12-25,2.23,0.0,2.17
1996-12-26,2.17,0.0,2.35
1996-12-27,2.35,0.0,2.47
1996-12-28,2.47,0.358,2.29
1996-12-29,2.29,1.043,2.23
1996-12-30,2.23,0.19,2.23
1996-12-31,2.23,0.0,2.17
1997-01-01,2.17,0.0,1.94
1997-01-02,1.94,0.0,1.94
1997-01-03,1.94,0.0,2.0
1997-01-04,2.0,1.192,1.83
1997-01-05,1.83,0.0,1.72
1997-01-06,1.72,0.0,1.67
1997-01-07,1.67,0.0,1.67
1997-01-08,1.67,0.857,1.67
1997-01-09,1.67,0.021,1.57
1997-01-10,1.57,0.304,1.57
1997-01-11,1.57,0.0,1.57
1997-01-12,1.57,0.0,1.57
1997-01-13,1.57,1.735,1.52
1997-01-14,1.52,0.373,1.57
1997-01-15,1.57,2.723,1.57
1997-01-16,1.57,37.045,3.32
1997-01-17,3.32,3.381,2.84
1997-01-18,2.84,0.0,2.47
1997-01-19,2.47,0.0,2.29
1997-01-20,2.29,0.0,2.17
1997-01-21,2.17,0.0,2.17
1997-01-22,2.17,2.805,2.11
1997-01-23,2.11,15.745,3.75
1997-01-24,3.75,0.0,3.24
1997-01-25,3.24,0.0,3.12
1997-01-26,3.12,1.917,3.43
1997-01-27,3.43,22.352,3.35
1997-01-28,3.35,0.0,2.84
1997-01-29,2.84,0.0,2.53
1997-01-30,2.53,0.0,2.84
1997-01-31,2.84,20.373,3.2
1997-02-01,3.2,0.862,2.84
1997-02-02,2.84,0.0,2.98
1997-02-03,2.98,0.0,3.43
1997-02-04,3.43,0.672,4.03
1997-02-05,4.03,31.76,5.86
1997-02-06,5.86,0.0,4.31
1997-02-07,4.31,0.0,3.43
1997-02-08,3.43,0.0,3.35
1997-02-09,3.35,0.0,3.04
1997-02-10,3.04,0.0,2.9
1997-02-11,2.9,0.0,2.66
1997-02-12,2.66,0.0,2.66
1997-02-13,2.66,0.0,2.72
1997-02-14,2.72,0.0,2.9
1997-02-15,2.9,0.0,3.24
1997-02-16,3.24,0.0,4.03
1997-02-17,4.03,0.0,4.87
1997-02-18,4.87,1.355,6.5
1997-02-19,6.5,1.4129999999999998,5.66
1997-02-20,5.66,1.588,4.62
1997-02-21,4.62,0.8360000000000001,3.83
1997-02-22,3.83,6.602,3.91
1997-02-23,3.91,0.042,4.54
1997-02-24,4.54,6.541,4.31
1997-02-25,4.31,16.719,5.58
1997-02-26,5.58,9.273,5.26
1997-02-27,5.26,2.643,4.86
1997-02-28,4.86,0.0,4.47
1997-03-01,4.47,0.0,5.08
1997-03-02,5.08,3.012,5.1
1997-03-03,5.1,0.243,4.39
1997-03-04,4.39,9.559,4.15
1997-03-05,4.15,0.0,3.83
1997-03-06,3.83,0.243,3.75
1997-03-07,3.75,58.015,4.47
1997-03-08,4.47,6.710000000000001,4.31
1997-03-09,4.31,0.0,4.07
1997-03-10,4.07,0.0,4.5
1997-03-11,4.5,0.0,4.86
1997-03-12,4.86,2.05,5.22
1997-03-13,5.22,4.951,6.49
1997-03-14,6.49,0.0,6.68
1997-03-15,6.68,0.0,7.56
1997-03-16,7.56,0.0,8.52
1997-03-17,8.52,0.0,11.2
1997-03-18,11.2,0.4720000000000001,12.5
1997-03-19,12.5,0.831,13.0
1997-03-20,13.0,16.833,11.1
1997-03-21,11.1,0.0,8.57
1997-03-22,8.57,0.0,10.8
1997-03-23,10.8,0.0,18.1
1997-03-24,18.1,0.0,14.8
1997-03-25,14.8,1.829,10.8
1997-03-26,10.8,1.88,8.47
1997-03-27,8.47,0.063,6.75
1997-03-28,6.75,0.0,6.64
1997-03-29,6.64,3.55,7.71
1997-03-30,7.71,1.379,7.56
1997-03-31,7.56,0.38,9.94
1997-04-01,9.94,0.0,11.9
1997-04-02,11.9,0.0,11.4
1997-04-03,11.4,0.0,12.2
1997-04-04,12.2,0.084,15.2
1997-04-05,15.2,0.802,13.2
1997-04-06,13.2,0.0,9.26
1997-04-07,9.26,0.0,8.22
1997-04-08,8.22,1.14,7.91
1997-04-09,7.91,1.338,6.56
1997-04-10,6.56,0.248,5.66
1997-04-11,5.66,3.5460000000000003,4.86
1997-04-12,4.86,1.299,4.31
1997-04-13,4.31,0.0,4.03
1997-04-14,4.03,0.0,4.23
1997-04-15,4.23,0.0,5.52
1997-04-16,5.52,0.0,6.06
1997-04-17,6.06,5.187,5.42
1997-04-18,5.42,0.021,5.42
1997-04-19,5.42,0.126,4.98
1997-04-20,4.98,0.2259999999999999,4.23
1997-04-21,4.23,0.0,3.95
1997-04-22,3.95,0.0,3.83
1997-04-23,3.83,0.0,3.79
1997-04-24,3.79,0.0,3.95
1997-04-25,3.95,0.0,3.55
1997-04-26,3.55,0.0,3.55
1997-04-27,3.55,0.0,3.71
1997-04-28,3.71,1.155,3.59
1997-04-29,3.59,0.205,3.43
1997-04-30,3.43,0.4479999999999999,3.19
1997-05-01,3.19,0.0,3.04
1997-05-02,3.04,0.205,2.97
1997-05-03,2.97,0.0,3.12
1997-05-04,3.12,8.425,3.55
1997-05-05,3.55,5.734999999999999,3.43
1997-05-06,3.43,0.0,3.35
1997-05-07,3.35,0.0,3.19
1997-05-08,3.19,0.0,3.19
1997-05-09,3.19,0.0,3.04
1997-05-10,3.04,0.0,3.9
1997-05-11,3.9,0.0,2.84
1997-05-12,2.84,0.0,2.71
1997-05-13,2.71,0.0,2.9
1997-05-14,2.9,0.0,2.59
1997-05-15,2.59,1.77,2.53
1997-05-16,2.53,1.2,2.59
1997-05-17,2.59,0.076,2.41
1997-05-18,2.41,0.304,2.47
1997-05-19,2.47,4.37,2.7
1997-05-20,2.7,5.5200000000000005,2.72
1997-05-21,2.72,0.0,2.47
1997-05-22,2.47,4.712,2.53
1997-05-23,2.53,0.0,2.41
1997-05-24,2.41,0.076,2.29
1997-05-25,2.29,0.19,2.23
1997-05-26,2.23,1.904,2.29
1997-05-27,2.29,1.2029999999999998,2.23
1997-05-28,2.23,0.38,2.23
1997-05-29,2.23,0.5670000000000001,2.23
1997-05-30,2.23,0.395,2.17
1997-05-31,2.17,0.0,2.29
1997-06-01,2.29,1.811,3.07
1997-06-02,3.07,6.531,2.53
1997-06-03,2.53,18.244,4.39
1997-06-04,4.39,1.215,3.33
1997-06-05,3.33,0.0,2.6
1997-06-06,2.6,3.31,2.65
1997-06-07,2.65,3.96,2.41
1997-06-08,2.41,0.0,2.29
1997-06-09,2.29,0.0,2.17
1997-06-10,2.17,0.295,2.17
1997-06-11,2.17,0.8280000000000001,2.11
1997-06-12,2.11,0.232,2.06
1997-06-13,2.06,0.0,2.17
1997-06-14,2.17,0.0,2.11
1997-06-15,2.11,1.254,2.11
1997-06-16,2.11,1.953,2.23
1997-06-17,2.23,0.893,2.23
1997-06-18,2.23,1.145,2.47
1997-06-19,2.47,0.021,2.35
1997-06-20,2.35,0.0,2.23
1997-06-21,2.23,0.084,2.23
1997-06-22,2.23,0.076,2.06
1997-06-23,2.06,4.257,2.45
1997-06-24,2.45,5.915,2.79
1997-06-25,2.79,1.3279999999999998,2.6
1997-06-26,2.6,0.0,2.35
1997-06-27,2.35,0.0,2.23
1997-06-28,2.23,0.038,2.17
1997-06-29,2.17,0.0,2.06
1997-06-30,2.06,0.0,2.06
1997-07-01,2.06,0.0,2.0
1997-07-02,2.0,0.0,1.94
1997-07-03,1.94,0.205,1.94
1997-07-04,1.94,4.912999999999999,2.11
1997-07-05,2.11,10.19,2.47
1997-07-06,2.47,2.33,5.13
1997-07-07,5.13,10.527,4.0
1997-07-08,4.0,0.0,2.78
1997-07-09,2.78,0.0,2.35
1997-07-10,2.35,0.0,2.17
1997-07-11,2.17,1.029,2.11
1997-07-12,2.11,0.16,2.11
1997-07-13,2.11,0.021,2.06
1997-07-14,2.06,3.105,2.17
1997-07-15,2.17,0.585,2.06
1997-07-16,2.06,2.521,2.0
1997-07-17,2.0,2.694,2.0
1997-07-18,2.0,7.237,2.0
1997-07-19,2.0,6.829,3.29
1997-07-20,3.29,5.558999999999999,4.5
1997-07-21,4.5,0.0,6.28
1997-07-22,6.28,0.0,3.2
1997-07-23,3.2,1.185,2.6
1997-07-24,2.6,0.0,2.35
1997-07-25,2.35,0.0,2.23
1997-07-26,2.23,0.0,2.23
1997-07-27,2.23,0.0,2.17
1997-07-28,2.17,0.0,2.11
1997-07-29,2.11,0.0,2.06
1997-07-30,2.06,0.0,1.94
1997-07-31,1.94,0.0,1.82
1997-08-01,1.82,0.0,1.82
1997-08-02,1.82,0.0,2.11
1997-08-03,2.11,0.0,2.06
1997-08-04,2.06,0.0,2.06
1997-08-05,2.06,0.0,2.06
1997-08-06,2.06,3.675,2.11
1997-08-07,2.11,16.891,2.53
1997-08-08,2.53,2.184,2.35
1997-08-09,2.35,0.0,2.23
1997-08-10,2.23,0.0,2.23
1997-08-11,2.23,0.0,2.17
1997-08-12,2.17,0.0,2.11
1997-08-13,2.11,0.0,1.82
1997-08-14,1.82,0.0,1.77
1997-08-15,1.77,0.0,1.88
1997-08-16,1.88,0.105,1.88
1997-08-17,1.88,1.1,1.77
1997-08-18,1.77,0.971,1.88
1997-08-19,1.88,8.245,2.42
1997-08-20,2.42,4.271,2.6
1997-08-21,2.6,1.185,2.72
1997-08-22,2.72,0.486,2.41
1997-08-23,2.41,0.19,2.11
1997-08-24,2.11,0.0,1.88
1997-08-25,1.88,0.0,1.82
1997-08-26,1.82,0.0,1.77
1997-08-27,1.77,0.0,1.72
1997-08-28,1.72,0.0,1.77
1997-08-29,1.77,0.0,1.77
1997-08-30,1.77,0.0,1.77
1997-08-31,1.77,0.0,1.77
1997-09-01,1.77,0.0,1.77
1997-09-02,1.77,0.541,1.77
1997-09-03,1.77,15.355,4.62
1997-09-04,4.62,14.294999999999998,10.8
1997-09-05,10.8,10.068,13.3
1997-09-06,13.3,4.915,9.15
1997-09-07,9.15,25.419999999999995,38.0
1997-09-08,38.0,22.367,45.7
1997-09-09,45.7,1.163,17.0
1997-09-10,17.0,0.0,8.56
1997-09-11,8.56,0.0,5.86
1997-09-12,5.86,9.079,7.8
1997-09-13,7.8,18.697,34.0
1997-09-14,34.0,17.576,28.6
1997-09-15,28.6,0.0,13.4
1997-09-16,13.4,0.3189999999999999,7.7
1997-09-17,7.7,0.0,5.25
1997-09-18,5.25,2.64,4.41
1997-09-19,4.41,0.205,4.02
1997-09-20,4.02,0.0,3.53
1997-09-21,3.53,0.063,3.65
1997-09-22,3.65,3.65,3.64
1997-09-23,3.64,13.911,8.0
1997-09-24,8.0,1.403,8.6
1997-09-25,8.6,0.295,6.19
1997-09-26,6.19,1.84,5.04
1997-09-27,5.04,5.415000000000001,6.4
1997-09-28,6.4,0.076,5.71
1997-09-29,5.71,0.076,4.47
1997-09-30,4.47,0.63,4.0
1997-10-01,4.0,0.499,3.7
1997-10-02,3.7,0.0,3.52
1997-10-03,3.52,0.0,3.47
1997-10-04,3.47,0.0,3.15
1997-10-05,3.15,0.0,2.91
1997-10-06,2.91,0.41,2.91
1997-10-07,2.91,1.1840000000000002,2.87
1997-10-08,2.87,0.042,2.82
1997-10-09,2.82,0.0,2.78
1997-10-10,2.78,0.0,2.78
1997-10-11,2.78,0.0,2.74
1997-10-12,2.74,0.0,2.74
1997-10-13,2.74,0.0,2.7
1997-10-14,2.7,0.0,2.7
1997-10-15,2.7,0.0,2.66
1997-10-16,2.66,0.0,2.62
1997-10-17,2.62,0.0,2.62
1997-10-18,2.62,0.0,2.55
1997-10-19,2.55,0.063,2.47
1997-10-20,2.47,0.126,2.4
1997-10-21,2.4,4.17,2.62
1997-10-22,2.62,0.714,2.58
1997-10-23,2.58,0.19,2.55
1997-10-24,2.55,1.122,2.51
1997-10-25,2.51,0.0,2.47
1997-10-26,2.47,0.0,2.47
1997-10-27,2.47,0.0,2.39
1997-10-28,2.39,0.901,2.27
1997-10-29,2.27,10.598,2.87
1997-10-30,2.87,3.455,2.74
1997-10-31,2.74,15.394,4.17
1997-11-01,4.17,10.514,4.5
1997-11-02,4.5,2.184,3.75
1997-11-03,3.75,0.8260000000000001,3.48
1997-11-04,3.48,2.358,3.01
1997-11-05,3.01,10.95,2.54
1997-11-06,2.54,19.395,6.37
1997-11-07,6.37,1.755,5.95
1997-11-08,5.95,0.0,5.35
1997-11-09,5.35,0.0,4.42
1997-11-10,4.42,0.0,3.86
1997-11-11,3.86,2.05,3.34
1997-11-12,3.34,2.861,3.1
1997-11-13,3.1,4.591,3.0
1997-11-14,3.0,0.0,3.14
1997-11-15,3.14,0.0,2.87
1997-11-16,2.87,0.0,2.66
1997-11-17,2.66,0.0,2.54
1997-11-18,2.54,0.0,2.51
1997-11-19,2.51,0.0,2.47
1997-11-20,2.47,0.0,2.43
1997-11-21,2.43,0.0,2.4
1997-11-22,2.4,0.0,2.36
1997-11-23,2.36,25.645,8.65
1997-11-24,8.65,8.241,13.4
1997-11-25,13.4,3.858,7.41
1997-11-26,7.41,0.0,5.51
1997-11-27,5.51,0.0,4.75
1997-11-28,4.75,0.082,4.02
1997-11-29,4.02,0.0,3.5
1997-11-30,3.5,0.0,3.14
1997-12-01,3.14,4.599,2.97
1997-12-02,2.97,0.021,2.71
1997-12-03,2.71,0.0,2.54
1997-12-04,2.54,0.0,2.45
1997-12-05,2.45,0.0,2.36
1997-12-06,2.36,0.0,2.1
1997-12-07,2.1,0.0,2.1
1997-12-08,2.1,0.0,2.1
1997-12-09,2.1,2.325,2.36
1997-12-10,2.36,4.55,2.66
1997-12-11,2.66,14.195,4.18
1997-12-12,4.18,2.751,3.84
1997-12-13,3.84,0.0,3.5
1997-12-14,3.5,0.0,3.32
1997-12-15,3.32,0.0,3.06
1997-12-16,3.06,1.2,3.28
1997-12-17,3.28,8.491,4.02
1997-12-18,4.02,7.214,3.75
1997-12-19,3.75,1.6909999999999998,3.41
1997-12-20,3.41,3.509,3.32
1997-12-21,3.32,0.084,3.41
1997-12-22,3.41,0.0,3.58
1997-12-23,3.58,0.0,3.58
1997-12-24,3.58,0.0,3.76
1997-12-25,3.76,0.0,3.58
1997-12-26,3.58,0.063,3.14
1997-12-27,3.14,0.0,2.81
1997-12-28,2.81,0.0,2.53
1997-12-29,2.53,0.0,2.36
1997-12-30,2.36,0.0,2.44
1997-12-31,2.44,0.0,2.62
1998-01-01,2.62,0.0,2.62
1998-01-02,2.62,14.195,3.49
1998-01-03,3.49,4.604,3.85
1998-01-04,3.85,0.0,3.58
1998-01-05,3.58,0.5700000000000001,3.71
1998-01-06,3.71,16.666999999999998,4.8
1998-01-07,4.8,0.0,4.51
1998-01-08,4.51,3.069,4.02
1998-01-09,4.02,15.75,4.18
1998-01-10,4.18,0.0,4.1
1998-01-11,4.1,0.415,3.67
1998-01-12,3.67,4.627,3.5
1998-01-13,3.5,7.436999999999999,3.5
1998-01-14,3.5,0.0,3.24
1998-01-15,3.24,0.21,3.66
1998-01-16,3.66,4.109,4.76
1998-01-17,4.76,0.0,4.34
1998-01-18,4.34,0.4519999999999999,3.93
1998-01-19,3.93,0.504,3.76
1998-01-20,3.76,0.021,3.5
1998-01-21,3.5,0.021,3.32
1998-01-22,3.32,0.0,3.15
1998-01-23,3.15,0.0,3.15
1998-01-24,3.15,0.431,3.32
1998-01-25,3.32,3.659,3.32
1998-01-26,3.32,0.473,3.32
1998-01-27,3.32,11.74,3.58
1998-01-28,3.58,0.0,3.5
1998-01-29,3.5,0.0,3.58
1998-01-30,3.58,0.0,4.47
1998-01-31,4.47,0.832,4.38
1998-02-01,4.38,1.227,3.85
1998-02-02,3.85,0.0,3.76
1998-02-03,3.76,0.0,3.58
1998-02-04,3.58,0.0,4.83
1998-02-05,4.83,3.166,6.72
1998-02-06,6.72,1.963,6.91
1998-02-07,6.91,2.515,11.0
1998-02-08,11.0,5.851,8.58
1998-02-09,8.58,7.095,5.3
1998-02-10,5.3,2.254,4.1
1998-02-11,4.1,0.604,3.58
1998-02-12,3.58,0.76,3.06
1998-02-13,3.06,6.2700000000000005,3.1
1998-02-14,3.1,5.607,3.84
1998-02-15,3.84,22.701,3.76
1998-02-16,3.76,0.205,3.32
1998-02-17,3.32,4.94,3.19
1998-02-18,3.19,0.0,4.6
1998-02-19,4.6,17.93,4.72
1998-02-20,4.72,1.58,3.89
1998-02-21,3.89,0.0,3.75
1998-02-22,3.75,0.0,4.02
1998-02-23,4.02,0.0,4.6
1998-02-24,4.6,0.0,6.19
1998-02-25,6.19,0.0,6.8
1998-02-26,6.8,0.0,7.36
1998-02-27,7.36,20.734,8.67
1998-02-28,8.67,0.247,6.94
1998-03-01,6.94,0.105,6.52
1998-03-02,6.52,0.0,6.94
1998-03-03,6.94,0.205,6.27
1998-03-04,6.27,0.956,6.77
1998-03-05,6.77,0.189,6.98
1998-03-06,6.98,0.084,7.27
1998-03-07,7.27,0.0,9.92
1998-03-08,9.92,0.995,9.76
1998-03-09,9.76,0.8939999999999999,8.07
1998-03-10,8.07,0.042,8.53
1998-03-11,8.53,0.0,9.62
1998-03-12,9.62,0.0,11.8
1998-03-13,11.8,0.0,14.1
1998-03-14,14.1,1.525,10.5
1998-03-15,10.5,5.617000000000001,9.29
1998-03-16,9.29,1.995,8.25
1998-03-17,8.25,2.6750000000000003,10.8
1998-03-18,10.8,2.862,12.8
1998-03-19,12.8,3.201,10.2
1998-03-20,10.2,2.073,7.61
1998-03-21,7.61,0.0,5.14
1998-03-22,5.14,0.0,5.62
1998-03-23,5.62,0.0,6.68
1998-03-24,6.68,0.0,7.4
1998-03-25,7.4,4.248,7.44
1998-03-26,7.44,2.912,6.85
1998-03-27,6.85,0.021,6.44
1998-03-28,6.44,0.0,7.62
1998-03-29,7.62,0.076,9.78
1998-03-30,9.78,6.2,10.2
1998-03-31,10.2,11.475,7.68
1998-04-01,7.68,3.197,6.94
1998-04-02,6.94,0.0,6.58
1998-04-03,6.58,0.0,6.58
1998-04-04,6.58,0.915,6.9
1998-04-05,6.9,8.413,6.76
1998-04-06,6.76,1.001,6.67
1998-04-07,6.67,0.0,6.26
1998-04-08,6.26,0.0,6.44
1998-04-09,6.44,0.0,6.49
1998-04-10,6.49,0.0,6.36
1998-04-11,6.36,0.0,6.04
1998-04-12,6.04,0.0,6.04
1998-04-13,6.04,0.0,6.26
1998-04-14,6.26,0.0,6.18
1998-04-15,6.18,0.0,5.59
1998-04-16,5.59,0.0,5.29
1998-04-17,5.29,0.0,5.17
1998-04-18,5.17,0.0,5.3
1998-04-19,5.3,2.9160000000000004,5.25
1998-04-20,5.25,4.516,4.96
1998-04-21,4.96,6.877,5.04
1998-04-22,5.04,1.872,4.64
1998-04-23,4.64,3.17,4.51
1998-04-24,4.51,8.952,4.76
1998-04-25,4.76,10.814,5.02
1998-04-26,5.02,0.464,5.21
1998-04-27,5.21,1.191,4.92
1998-04-28,4.92,6.651,5.52
1998-04-29,5.52,0.0,5.16
1998-04-30,5.16,4.444,4.92
1998-05-01,4.92,4.282,5.34
1998-05-02,5.34,0.486,5.08
1998-05-03,5.08,0.0,4.76
1998-05-04,4.76,0.0,4.51
1998-05-05,4.51,0.0,4.51
1998-05-06,4.51,0.0,4.6
1998-05-07,4.6,0.0,4.6
1998-05-08,4.6,0.0,4.34
1998-05-09,4.34,0.0,4.18
1998-05-10,4.18,1.323,4.18
1998-05-11,4.18,0.21,4.48
1998-05-12,4.48,12.786,4.44
1998-05-13,4.44,2.545,4.5
1998-05-14,4.5,0.0,4.02
1998-05-15,4.02,0.0,3.85
1998-05-16,3.85,0.084,3.76
1998-05-17,3.76,0.0,3.5
1998-05-18,3.5,1.205,3.41
1998-05-19,3.41,2.237,3.41
1998-05-20,3.41,4.65,3.58
1998-05-21,3.58,0.0,3.33
1998-05-22,3.33,0.0,3.15
1998-05-23,3.15,0.0,3.15
1998-05-24,3.15,0.0,3.15
1998-05-25,3.15,0.289,3.23
1998-05-26,3.23,4.005,3.32
1998-05-27,3.32,0.205,3.23
1998-05-28,3.23,0.0,3.06
1998-05-29,3.06,18.705,4.6
1998-05-30,4.6,3.974,4.45
1998-05-31,4.45,0.0,4.08
1998-06-01,4.08,0.82,4.0
1998-06-02,4.0,5.8870000000000005,4.45
1998-06-03,4.45,2.164,4.22
1998-06-04,4.22,0.021,4.22
1998-06-05,4.22,0.0,4.0
1998-06-06,4.0,0.886,3.92
1998-06-07,3.92,0.41,3.92
1998-06-08,3.92,0.995,4.04
1998-06-09,4.04,0.815,3.92
1998-06-10,3.92,1.323,3.85
1998-06-11,3.85,0.0,3.85
1998-06-12,3.85,0.0,3.77
1998-06-13,3.77,0.0,3.77
1998-06-14,3.77,0.0,2.79
1998-06-15,2.79,0.0,2.36
1998-06-16,2.36,0.0,1.98
1998-06-17,1.98,0.0,1.81
1998-06-18,1.81,0.0,1.81
1998-06-19,1.81,0.0,1.81
1998-06-20,1.81,0.0,1.81
1998-06-21,1.81,0.0,1.81
1998-06-22,1.81,0.0,1.78
1998-06-23,1.78,0.0,1.81
1998-06-24,1.81,4.589,2.04
1998-06-25,2.04,3.738,2.22
1998-06-26,2.22,0.0,1.7
1998-06-27,1.7,0.0,1.68
1998-06-28,1.68,1.2759999999999998,1.65
1998-06-29,1.65,10.92,3.49
1998-06-30,3.49,0.0,2.92
1998-07-01,2.92,0.076,2.42
1998-07-02,2.42,19.692,3.83
1998-07-03,3.83,1.073,2.75
1998-07-04,2.75,0.588,2.55
1998-07-05,2.55,0.076,2.48
1998-07-06,2.48,0.486,2.48
1998-07-07,2.48,2.7840000000000003,3.61
1998-07-08,3.61,10.68,4.6
1998-07-09,4.6,0.0,3.16
1998-07-10,3.16,0.0,2.82
1998-07-11,2.82,0.0,2.55
1998-07-12,2.55,2.827,3.05
1998-07-13,3.05,0.0,2.82
1998-07-14,2.82,0.0,2.7
1998-07-15,2.7,0.0,2.55
1998-07-16,2.55,0.0,2.41
1998-07-17,2.41,0.0,2.41
1998-07-18,2.41,0.0,2.34
1998-07-19,2.34,0.0,2.28
1998-07-20,2.28,0.0,2.28
1998-07-21,2.28,0.0,2.21
1998-07-22,2.21,0.0,2.15
1998-07-23,2.15,0.395,2.1
1998-07-24,2.1,0.076,2.15
1998-07-25,2.15,0.0,2.21
1998-07-26,2.21,0.0,2.35
1998-07-27,2.35,0.0,2.41
1998-07-28,2.41,0.0,2.28
1998-07-29,2.28,0.0,2.35
1998-07-30,2.35,0.0,2.35
1998-07-31,2.35,5.156,2.65
1998-08-01,2.65,5.192,2.48
1998-08-02,2.48,0.0,2.15
1998-08-03,2.15,0.0,2.1
1998-08-04,2.1,0.0,2.04
1998-08-05,2.04,0.0,1.98
1998-08-06,1.98,0.0,1.98
1998-08-07,1.98,0.0,1.98
1998-08-08,1.98,0.0,2.1
1998-08-09,2.1,0.0,2.04
1998-08-10,2.04,0.82,1.92
1998-08-11,1.92,0.076,1.87
1998-08-12,1.87,0.0,1.87
1998-08-13,1.87,7.01,2.21
1998-08-14,2.21,7.325,2.55
1998-08-15,2.55,0.395,2.22
1998-08-16,2.22,0.494,2.1
1998-08-17,2.1,1.375,2.15
1998-08-18,2.15,4.677,2.35
1998-08-19,2.35,4.403,2.96
1998-08-20,2.96,1.905,2.69
1998-08-21,2.69,1.689,2.69
1998-08-22,2.69,0.0,2.48
1998-08-23,2.48,0.0,2.34
1998-08-24,2.34,0.0,2.1
1998-08-25,2.1,0.0,2.15
1998-08-26,2.15,0.0,2.1
1998-08-27,2.1,0.076,2.04
1998-08-28,2.04,0.0,2.04
1998-08-29,2.04,0.0,1.87
1998-08-30,1.87,0.0,1.87
1998-08-31,1.87,0.0,1.81
1998-09-01,1.81,0.0,1.81
1998-09-02,1.81,1.289,1.81
1998-09-03,1.81,24.8,4.68
1998-09-04,4.68,14.886,7.52
1998-09-05,7.52,2.965,4.04
1998-09-06,4.04,4.3870000000000005,5.16
1998-09-07,5.16,4.876,8.01
1998-09-08,8.01,7.098000000000001,11.6
1998-09-09,11.6,0.281,7.3
1998-09-10,7.3,4.363,9.12
1998-09-11,9.12,12.768999999999998,29.3
1998-09-12,29.3,5.85,15.7
1998-09-13,15.7,0.021,9.0
